Entry,Entry name,Status,Protein names,Gene names,Organism,Length,Gene ontology (GO),Ensembl_Genome_Transcript
K1PM45,K1PM45_CRAGI,unreviewed,Receptor-type tyrosine-protein phosphatase epsilon,CGI_10001462,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),468,protein tyrosine phosphatase activity [GO:0004725],EKC22798
K1PAP6,K1PAP6_CRAGI,unreviewed,Interferon regulatory factor 2,CGI_10005133,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1593,regulatory region DNA binding [GO:0000975],EKC20867
K1PXN8,K1PXN8_CRAGI,unreviewed,Pre-mRNA-splicing factor CWC22-like protein,CGI_10016870,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1544,RNA binding [GO:0003723],EKC26428
K1Q539,K1Q539_CRAGI,unreviewed,Innexin,inx CGI_10016872,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),840,gap junction [GO:0005921]; integral component of membrane [GO:0016021]; catalytic activity [GO:0003824]; ion transport [GO:0006811],EKC26429
K1Q532,K1Q532_CRAGI,unreviewed,Peroxisomal biogenesis factor 19,CGI_10016866,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),282,peroxisome [GO:0005777],EKC26424
K1QC98,K1QC98_CRAGI,unreviewed,Serine/threonine-protein kinase SIK2,CGI_10016867,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),989,ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674],EKC26425
K1QC92,K1QC92_CRAGI,unreviewed,Sulfhydryl oxidase (EC 1.8.3.2),CGI_10016862,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),717,cell [GO:0005623]; thiol oxidase activity [GO:0016972]; cell redox homeostasis [GO:0045454],EKC26420
K1PXN1,K1PXN1_CRAGI,unreviewed,Leucine-rich repeat-containing protein 58,CGI_10016865,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),356,,EKC26423
K1QR06,K1QR06_CRAGI,unreviewed,Nuclear transcription factor Y subunit alpha,CGI_10012001,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),377,"CCAAT-binding factor complex [GO:0016602]; DNA binding [GO:0003677]; transcription factor activity, sequence-specific DNA binding [GO:0003700]",EKC23946
K1QKE9,K1QKE9_CRAGI,unreviewed,PHD and RING finger domain-containing protein 1,CGI_10023404,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),706,,EKC34303
K1PKH4,K1PKH4_CRAGI,unreviewed,Uncharacterized protein,CGI_10002731,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),139,,EKC22138
K1QK85,K1QK85_CRAGI,unreviewed,Plasma alpha-L-fucosidase,CGI_10002729,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),453,alpha-L-fucosidase activity [GO:0004560]; fucose metabolic process [GO:0006004],EKC22136
K1PTE1,K1PTE1_CRAGI,unreviewed,Uncharacterized protein,CGI_10002743,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),383,,EKC22134
K1PKH2,K1PKH2_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10002742,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),555,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC22133
K1QVY3,K1QVY3_CRAGI,unreviewed,Uncharacterized protein,CGI_10023975,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),158,,EKC33075
K1PX78,K1PX78_CRAGI,unreviewed,Putative thiopurine S-methyltransferase,CGI_10017915,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),183,thiopurine S-methyltransferase activity [GO:0008119],EKC23669
K1PI55,K1PI55_CRAGI,unreviewed,Cep57-related protein,CGI_10017908,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),175,microtubule binding [GO:0008017]; microtubule anchoring [GO:0034453],EKC23662
K1R5L4,K1R5L4_CRAGI,unreviewed,Kelch-like protein 24,CGI_10025294,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),578,,EKC40993
K1S166,K1S166_CRAGI,unreviewed,PRKC apoptosis WT1 regulator protein,CGI_10025298,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),406,apoptotic process [GO:0006915],EKC40996
K1Q6G5,K1Q6G5_CRAGI,unreviewed,60S ribosomal protein L13,CGI_10022234,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),212,ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412],EKC32302
K1QXM6,K1QXM6_CRAGI,unreviewed,Uncharacterized protein,CGI_10022050,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),543,RNA binding [GO:0003723],EKC41647
K1R3P8,K1R3P8_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10000613 CGI_10019090,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),554,intracellular [GO:0005622]; zinc ion binding [GO:0008270],"EKC17536,EKC35820"
K1PLM3,K1PLM3_CRAGI,unreviewed,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",CGI_10007699,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),309,3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]; NAD+ binding [GO:0070403]; fatty acid metabolic process [GO:0006631],EKC19714
K1PTH1,K1PTH1_CRAGI,unreviewed,Uncharacterized protein,CGI_10007700,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),379,,EKC19715
K1RI53,K1RI53_CRAGI,unreviewed,UPF0549 protein C20orf43-like protein,CGI_10026386,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),282,nucleus [GO:0005634]; mitotic DNA replication termination [GO:1902979],EKC33891
K1QYB0,K1QYB0_CRAGI,unreviewed,Uncharacterized protein,CGI_10026390,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),629,,EKC33895
K1QGD9,K1QGD9_CRAGI,unreviewed,Uncharacterized protein,CGI_10024346,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),308,,EKC35937
K1R3E4,K1R3E4_CRAGI,unreviewed,Polyadenylate-binding protein (PABP),CGI_10009395,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),462,cytoplasm [GO:0005737]; RNA binding [GO:0003723],EKC35670
K1R885,K1R885_CRAGI,unreviewed,Leucine-rich repeat-containing protein 68,CGI_10023874,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1246,,EKC37400
K1QUS7,K1QUS7_CRAGI,unreviewed,Optic atrophy 3-like protein,CGI_10023877,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),159,,EKC37403
K1R895,K1R895_CRAGI,unreviewed,U11/U12 small nuclear ribonucleoprotein 35 kDa protein,CGI_10013599,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),226,intracellular ribonucleoprotein complex [GO:0030529]; viral nucleocapsid [GO:0019013]; RNA binding [GO:0003723],EKC37405
K1PEZ0,K1PEZ0_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10006781,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),380,,EKC20123
K1QF50,K1QF50_CRAGI,unreviewed,Uncharacterized protein,CGI_10006794,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),396,,EKC20121
K1QDV2,K1QDV2_CRAGI,unreviewed,Neuroendocrine convertase 1,CGI_10003367,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),892,serine-type endopeptidase activity [GO:0004252],EKC26985
K1Q8G2,K1Q8G2_CRAGI,unreviewed,Cartilage matrix protein,CGI_10004890,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),372,basement membrane [GO:0005604]; extracellular space [GO:0005615]; calcium ion binding [GO:0005509],EKC27634
K1R834,K1R834_CRAGI,unreviewed,60S ribosomal protein L9,CGI_10011113,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),99,ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412],EKC41938
K1QPJ9,K1QPJ9_CRAGI,unreviewed,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B,CGI_10018645,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),445,protein phosphatase type 2A complex [GO:0000159]; protein phosphatase regulator activity [GO:0019888],EKC35778
K1QX81,K1QX81_CRAGI,unreviewed,Dopamine receptor 2,CGI_10018646,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),468,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC35779
K1PVT8,K1PVT8_CRAGI,unreviewed,Thioredoxin domain-containing protein 9,CGI_10027747,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),221,,EKC28462
K1QHZ6,K1QHZ6_CRAGI,unreviewed,"Dynein heavy chain 8, axonemal",CGI_10027745,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2326,dynein complex [GO:0030286]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018],EKC28460
K1Q8B3,K1Q8B3_CRAGI,unreviewed,Uncharacterized protein,CGI_10020374,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),62,,EKC30203
K1RF20,K1RF20_CRAGI,unreviewed,Interferon-induced protein 44-like protein,CGI_10024068,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),437,GTP binding [GO:0005525],EKC32691
K1Q7H0,K1Q7H0_CRAGI,unreviewed,ATP-dependent DNA helicase II subunit 2 (EC 3.6.4.12),CGI_10024074,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),729,Ku70:Ku80 complex [GO:0043564]; ATP binding [GO:0005524]; ATP-dependent DNA helicase activity [GO:0004003]; damaged DNA binding [GO:0003684]; telomeric DNA binding [GO:0042162]; DNA recombination [GO:0006310]; double-strand break repair via nonhomologous end joining [GO:0006303]; telomere maintenance [GO:0000723],EKC32697
K1QUS6,K1QUS6_CRAGI,unreviewed,Interferon-induced protein 44-like protein,CGI_10024072,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),470,GTP binding [GO:0005525],EKC32695
K1R6X3,K1R6X3_CRAGI,unreviewed,Golgi SNAP receptor complex member 2,CGI_10013013,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),213,Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; SNAP receptor activity [GO:0005484]; protein transport [GO:0015031],EKC29736
K1R6W9,K1R6W9_CRAGI,unreviewed,Synaptojanin-1,CGI_10013008,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1430,intracellular [GO:0005622]; synapse [GO:0045202]; nucleic acid binding [GO:0003676]; phosphatidylinositol phosphate 5-phosphatase activity [GO:0034595]; phosphatidylinositol dephosphorylation [GO:0046856]; synaptic vesicle endocytosis [GO:0048488],EKC29731
K1QLQ4,K1QLQ4_CRAGI,unreviewed,Pin2-interacting protein X1,CGI_10013007,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),668,nucleic acid binding [GO:0003676],EKC29730
K1QWR0,K1QWR0_CRAGI,unreviewed,Heat shock 70 kDa protein 12A,CGI_10022753,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),591,,EKC38078
K1PTA9,K1PTA9_CRAGI,unreviewed,"Tryptophanyl-tRNA synthetase, cytoplasmic",CGI_10002812,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),411,cytoplasm [GO:0005737]; ATP binding [GO:0005524]; tryptophan-tRNA ligase activity [GO:0004830]; tryptophanyl-tRNA aminoacylation [GO:0006436],EKC22079
K1PZV1,K1PZV1_CRAGI,unreviewed,F-box/LRR-repeat protein 14,CGI_10002835,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),403,,EKC22070
K1PT33,K1PT33_CRAGI,unreviewed,Prostaglandin reductase 1,CGI_10010805,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),331,oxidoreductase activity [GO:0016491],EKC24838
K1RBS1,K1RBS1_CRAGI,unreviewed,Abhydrolase domain-containing protein 13,CGI_10020804,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),368,integral component of membrane [GO:0016021]; hydrolase activity [GO:0016787],EKC38690
K1QP68,K1QP68_CRAGI,unreviewed,Uncharacterized protein,CGI_10020807,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),180,nucleic acid binding [GO:0003676],EKC38692
K1R589,K1R589_CRAGI,unreviewed,Complement C1q tumor necrosis factor-related protein 3,CGI_10020809,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),270,,EKC38694
K1R593,K1R593_CRAGI,unreviewed,Glyoxylate reductase/hydroxypyruvate reductase,CGI_10020814,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),321,"NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]",EKC38699
K1QVC3,K1QVC3_CRAGI,unreviewed,Hexosyltransferase (EC 2.4.1.-),CGI_10026500,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),272,Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; galactosyltransferase activity [GO:0008378]; protein glycosylation [GO:0006486],EKC40817
K1S0N3,K1S0N3_CRAGI,unreviewed,Glutamate receptor-interacting protein 1,CGI_10026499,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1630,mitochondrial small ribosomal subunit [GO:0005763]; receptor signaling complex scaffold activity [GO:0030159]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735],EKC40816
K1RAY4,K1RAY4_CRAGI,unreviewed,Uncharacterized protein,CGI_10026502,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),162,response to stress [GO:0006950],EKC40819
K1QB61,K1QB61_CRAGI,unreviewed,Protocadherin Fat 4,CGI_10011029,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),6554,integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156],EKC18771
K1PQR6,K1PQR6_CRAGI,unreviewed,Heat shock 70 kDa protein 12A,CGI_10010886,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),579,,EKC18770
K1PIQ3,K1PIQ3_CRAGI,unreviewed,Uncharacterized protein,CGI_10011036,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),426,,EKC18774
K1S4U2,K1S4U2_CRAGI,unreviewed,Uncharacterized protein,CGI_10015717,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1361,,EKC42416
K1RLE8,K1RLE8_CRAGI,unreviewed,Uncharacterized protein C17orf66,CGI_10015716,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1229,,EKC42415
K1QZB0,K1QZB0_CRAGI,unreviewed,Arfaptin-1,CGI_10015712,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),927,GTPase activator activity [GO:0005096]; metal ion binding [GO:0046872]; protein domain specific binding [GO:0019904],EKC42412
K1S4T4,K1S4T4_CRAGI,unreviewed,Mitochondrial import inner membrane translocase subunit Tim8 A,CGI_10015711,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),83,mitochondrion [GO:0005739]; metal ion binding [GO:0046872]; protein transport [GO:0015031],EKC42411
K1RLE2,K1RLE2_CRAGI,unreviewed,Heat shock 70 kDa protein 12A,CGI_10015710,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),578,,EKC42410
K1QIT7,K1QIT7_CRAGI,unreviewed,Extracellular matrix protein FRAS1,CGI_10013124,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2127,basement membrane [GO:0005604]; integral component of membrane [GO:0016021]; copper ion binding [GO:0005507]; oxidoreductase activity [GO:0016491]; cell communication [GO:0007154],EKC28810
K1R2B0,K1R2B0_CRAGI,unreviewed,Hormonally up-regulated neu tumor-associated kinase,CGI_10013248,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),826,ATP binding [GO:0005524]; protein kinase activity [GO:0004672],EKC27906
K1PUC2,K1PUC2_CRAGI,unreviewed,Poly [ADP-ribose] polymerase (PARP) (EC 2.4.2.30),CGI_10013249,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1559,NAD+ ADP-ribosyltransferase activity [GO:0003950]; protein ADP-ribosylation [GO:0006471],EKC27907
K1Q1V6,K1Q1V6_CRAGI,unreviewed,Uncharacterized protein,CGI_10013243,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),163,,EKC27903
K1Q1W2,K1Q1W2_CRAGI,unreviewed,Uncharacterized protein,CGI_10013250,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),276,,EKC27908
K1QZD7,K1QZD7_CRAGI,unreviewed,"Acyl-CoA synthetase family member 3, mitochondrial",CGI_10011692,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),500,integral component of membrane [GO:0016021]; catalytic activity [GO:0003824]; metabolic process [GO:0008152],EKC39013
K1RA89,K1RA89_CRAGI,unreviewed,BAG family molecular chaperone regulator 4,CGI_10026703,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),449,chaperone binding [GO:0051087],EKC42633
K1PXX4,K1PXX4_CRAGI,unreviewed,Rab5 GDP/GTP exchange factor,CGI_10006616,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),442,,EKC23954
K1PQK8,K1PQK8_CRAGI,unreviewed,CDP-diacylglycerol--inositol 3-phosphatidyltransferase (Fragment),CGI_10006615,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),204,"integral component of membrane [GO:0016021]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; phospholipid biosynthetic process [GO:0008654]",EKC23953
K1PIZ3,K1PIZ3_CRAGI,unreviewed,Uncharacterized protein,CGI_10006614,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1406,,EKC23952
K1QR09,K1QR09_CRAGI,unreviewed,PHD finger protein 12,CGI_10006613,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),913,metal ion binding [GO:0046872],EKC23951
K1Q4W4,K1Q4W4_CRAGI,unreviewed,Protein pelota homolog (EC 3.1.-.-) (Fragment),CGI_10006612,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),369,"cytoplasm [GO:0005737]; nucleus [GO:0005634]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; nuclear-transcribed mRNA catabolic process, no-go decay [GO:0070966]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]; RNA surveillance [GO:0071025]",EKC23950
K1QPB4,K1QPB4_CRAGI,unreviewed,Histone H2A deubiquitinase MYSM1,CGI_10020426,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),489,thiol-dependent ubiquitin-specific protease activity [GO:0004843]; monoubiquitinated histone H2A deubiquitination [GO:0035522],EKC38752
K1Q6W4,K1Q6W4_CRAGI,unreviewed,Uncharacterized protein,CGI_10007367,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),150,,EKC32507
K1QN81,K1QN81_CRAGI,unreviewed,Protein ALO17,CGI_10007364,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1590,,EKC32504
K1RXD0,K1RXD0_CRAGI,unreviewed,Homeobox protein LOX2,CGI_10018592,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),243,"nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; regulation of transcription, DNA-templated [GO:0006355]",EKC39601
K1QTB8,K1QTB8_CRAGI,unreviewed,WD repeat-containing protein 68,CGI_10027101,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),960,integral component of membrane [GO:0016021],EKC36908
K1QJH1,K1QJH1_CRAGI,unreviewed,Hormone-sensitive lipase,CGI_10027095,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),844,lipase activity [GO:0016298]; cholesterol metabolic process [GO:0008203]; lipid catabolic process [GO:0016042],EKC36902
K1R1C3,K1R1C3_CRAGI,unreviewed,Uncharacterized protein,CGI_10025127,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),230,,EKC39668
K1R1B9,K1R1B9_CRAGI,unreviewed,Uncharacterized protein,CGI_10025121,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),184,integral component of membrane [GO:0016021],EKC39663
K1R7S7,K1R7S7_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10025122,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),401,,EKC39664
K1PJB3,K1PJB3_CRAGI,unreviewed,Solute carrier organic anion transporter family member 5A1,CGI_10009982,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1045,integral component of membrane [GO:0016021]; transporter activity [GO:0005215],EKC19004
K1PBN1,K1PBN1_CRAGI,unreviewed,Phospholipase D1,CGI_10010622,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1637,catalytic activity [GO:0003824]; phosphatidylinositol binding [GO:0035091],EKC18898
K1P5I2,K1P5I2_CRAGI,unreviewed,Pre-mRNA-splicing factor syf2 (Fragment),CGI_10010616,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),52,,EKC18892
K1S6Y6,K1S6Y6_CRAGI,unreviewed,Hemicentin-1,CGI_10027315,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),416,integral component of membrane [GO:0016021],EKC43216
K1RHF7,K1RHF7_CRAGI,unreviewed,NAD-dependent deacetylase sirtuin-1,CGI_10027312,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),728,NAD+ binding [GO:0070403],EKC43214
K1RNL1,K1RNL1_CRAGI,unreviewed,DnaJ-like protein subfamily C member 12,CGI_10027313,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),171,,EKC43215
K1Q348,K1Q348_CRAGI,unreviewed,Uncharacterized protein,CGI_10011565,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),609,integral component of membrane [GO:0016021]; zinc ion binding [GO:0008270],EKC28343
K1QHM0,K1QHM0_CRAGI,unreviewed,Uncharacterized protein,CGI_10011562,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2007,,EKC28340
K1QZF3,K1QZF3_CRAGI,unreviewed,Uncharacterized protein,CGI_10014169,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),83,,EKC34225
K1QFQ8,K1QFQ8_CRAGI,unreviewed,Fibropellin-1,CGI_10024098,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),524,calcium ion binding [GO:0005509],EKC32718
K1Q7I3,K1Q7I3_CRAGI,unreviewed,3-demethylubiquinone-9 3-methyltransferase,CGI_10024096,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),345,methyltransferase activity [GO:0008168],EKC32717
K1RF40,K1RF40_CRAGI,unreviewed,Uncharacterized protein,CGI_10024095,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),343,,EKC32716
K1QNR8,K1QNR8_CRAGI,unreviewed,Uncharacterized protein,CGI_10024092,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),164,"DNA binding [GO:0003677]; transcription factor activity, sequence-specific DNA binding [GO:0003700]",EKC32714
K1QUG2,K1QUG2_CRAGI,unreviewed,tRNA-dihydrouridine synthase 1-like protein,CGI_10020639,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),485,flavin adenine dinucleotide binding [GO:0050660]; tRNA dihydrouridine synthase activity [GO:0017150],EKC37298
K1QUF8,K1QUF8_CRAGI,unreviewed,Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein),CGI_10020634,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),162,"nuclear cap binding complex [GO:0005846]; nucleus [GO:0005634]; RNA cap binding [GO:0000339]; mRNA cis splicing, via spliceosome [GO:0045292]",EKC37293
K1R1B7,K1R1B7_CRAGI,unreviewed,Mannosyltransferase (EC 2.4.1.-),CGI_10020635,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),562,"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; transferase activity, transferring glycosyl groups [GO:0016757]",EKC37294
K1PLT1,K1PLT1_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10001740,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),551,integral component of membrane [GO:0016021]; intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC22678
K1PK79,K1PK79_CRAGI,unreviewed,TNF receptor-associated factor 2,CGI_10008964,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1587,zinc ion binding [GO:0008270],EKC19304
K1PFN2,K1PFN2_CRAGI,unreviewed,Fibronectin,CGI_10001789,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2278,,EKC22672
K1R2V1,K1R2V1_CRAGI,unreviewed,Importin subunit beta-1,CGI_10019491,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2014,intracellular [GO:0005622]; Ran GTPase binding [GO:0008536]; intracellular protein transport [GO:0006886],EKC37874
K1RTE6,K1RTE6_CRAGI,unreviewed,Uncharacterized protein,CGI_10019487,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),86,,EKC37871
K1QNR9,K1QNR9_CRAGI,unreviewed,Integrator complex subunit 5,CGI_10013622,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),939,,EKC23201
K1PH13,K1PH13_CRAGI,unreviewed,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,CGI_10012206,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),773,integral component of membrane [GO:0016021]; oligosaccharyl transferase activity [GO:0004576]; protein glycosylation [GO:0006486],EKC23207
K1QNS4,K1QNS4_CRAGI,unreviewed,DnaJ-like protein subfamily C member 9,CGI_10012205,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),256,,EKC23206
K1PW38,K1PW38_CRAGI,unreviewed,Homeobox protein engrailed-like,CGI_10012209,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),213,"nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; multicellular organism development [GO:0007275]; regulation of transcription, DNA-templated [GO:0006355]",EKC23209
K1PNG1,K1PNG1_CRAGI,unreviewed,Segmentation polarity homeobox protein engrailed,CGI_10012208,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),229,"nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; multicellular organism development [GO:0007275]; regulation of transcription, DNA-templated [GO:0006355]",EKC23208
K1PA22,K1PA22_CRAGI,unreviewed,Osteoclast-stimulating factor 1,CGI_10005809,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),215,,EKC20572
K1PG77,K1PG77_CRAGI,unreviewed,Uncharacterized protein,CGI_10005810,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),444,,EKC20573
K1PP33,K1PP33_CRAGI,unreviewed,Regulator of microtubule dynamics protein 2,CGI_10005812,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),338,,EKC20574
K1PWB9,K1PWB9_CRAGI,unreviewed,EH domain-containing protein 1,CGI_10005813,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),536,calcium ion binding [GO:0005509]; GTP binding [GO:0005525],EKC20575
K1QYS7,K1QYS7_CRAGI,unreviewed,Uncharacterized protein,CGI_10007934,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),251,,EKC38853
K1PMH4,K1PMH4_CRAGI,unreviewed,Gamma-glutamylcyclotransferase (EC 2.3.2.-),CGI_10014881,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),183,gamma-glutamylcyclotransferase activity [GO:0003839]; glutathione catabolic process [GO:0006751],EKC25202
K1Q270,K1Q270_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10001077,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),285,,EKC22960
K1PMU8,K1PMU8_CRAGI,unreviewed,Scavenger receptor class F member 2,CGI_10001066,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),318,,EKC22968
K1Q2M6,K1Q2M6_CRAGI,unreviewed,Lipoma HMGIC fusion partner-like 3 protein,CGI_10000536,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),139,integral component of membrane [GO:0016021],EKC23100
